, time_stamp (sec),ene,modi_ene
746,101.56099338,90.0,153.0
747,101.62005349,89.0,151.0
748,101.6261734,74.0,126.0
749,101.81054439,189.0,321.0
750,101.99380504,87.0,148.0
751,102.03445244,196.0,333.0
752,102.05195121,119.0,202.0
753,102.17672272,790.0,1343.0
754,102.18062561,106.0,180.0
755,102.27329375,117.0,199.0
756,102.5824956,137.0,233.0
757,102.69114519,501.0,852.0
758,102.71573086,193.0,328.0
759,102.76228779,112.0,190.0
760,102.77515856,91.0,155.0
761,102.80836843,198.0,337.0
762,102.85475758,225.0,382.0
763,102.8899575,207.0,352.0
764,103.23546388,153.0,260.0
765,103.63845467,128.0,218.0
766,104.04493082,113.0,192.0
767,104.06148842,68.0,116.0
768,104.08357644,138.0,235.0
769,104.15688412,165.0,280.0
770,104.2711086,109.0,185.0
771,104.34916307,74.0,126.0
772,104.37447346,56.0,95.0
773,104.43821775,197.0,335.0
774,104.48368489,81.0,138.0
775,104.67105521,112.0,190.0
776,104.89610938,97.0,165.0
777,105.08364724,239.0,406.0
778,105.14639246,60.0,102.0
779,105.32968368,144.0,245.0
780,105.99403648,364.0,619.0
781,106.01701081,49.0,83.0
782,106.03945613,422.0,717.0
783,106.1392817,425.0,722.0
784,106.19620453,111.0,189.0
785,106.56213967,59.0,100.0
786,106.56947392,494.0,840.0
787,106.64906661,53.0,90.0
788,106.80954685,292.0,496.0
789,107.06900022,86.0,146.0
790,107.31893833,158.0,269.0
791,107.36682372,197.0,335.0
792,107.45971654,432.0,734.0
793,107.55955263,129.0,219.0
794,107.61459488,192.0,326.0
795,107.63440978,52.0,88.0
796,107.64287302,60.0,102.0
797,107.71870558,97.0,165.0
798,107.7475777,127.0,216.0
799,107.79572599,142.0,241.0
800,107.80116078,95.0,162.0
801,107.87615895,82.0,139.0
802,107.8790013,83.0,141.0
803,108.22205059,239.0,406.0
804,108.36554969,54.0,92.0
805,108.42371614,26.0,44.0
806,108.43672194,114.0,194.0
807,108.45531055,53.0,90.0
808,108.88677591,127.0,216.0
809,108.90179959,42.0,71.0
810,108.97187748,73.0,124.0
811,109.06432885,181.0,308.0
812,109.11773348,114.0,194.0
813,109.23939894,68.0,116.0
814,109.26265631,93.0,158.0
815,109.32749154,87.0,148.0
816,109.5077416,55.0,94.0
817,109.56265499,94.0,160.0
818,109.60012516,198.0,337.0
819,109.78104737,118.0,201.0
820,109.78248858,153.0,260.0
821,109.80293641,49.0,83.0
822,109.82373847,96.0,163.0
823,109.93728904,43.0,73.0
824,110.23087123,235.0,400.0
825,110.25124166,58.0,99.0
826,110.4788603,126.0,214.0
827,110.51391105,273.0,464.0
828,110.73903134,56.0,95.0
829,110.85560389,104.0,177.0
830,110.94797971,120.0,204.0
