, time_stamp (sec),ene,modi_ene
800,35.24738776,551.0,937.0
801,35.30517105,76.0,129.0
802,35.33636393,77.0,131.0
803,35.40570436,57.0,97.0
804,35.43693381,85.0,144.0
805,35.46832023,71.0,121.0
806,35.49222224,237.0,403.0
807,35.52149978,73.0,124.0
808,35.53464527,73.0,124.0
809,35.5425181,51.0,87.0
810,35.56722203,87.0,148.0
811,35.58421255,50.0,85.0
812,35.60050017,55.0,94.0
813,35.6492645,77.0,131.0
814,35.74909265,82.0,139.0
815,35.75193726,88.0,150.0
816,35.80445398,84.0,143.0
817,35.86029691,59.0,100.0
818,35.92306485,88.0,150.0
819,35.97065715,120.0,204.0
820,36.04000695,73.0,124.0
821,36.05391427,106.0,180.0
822,36.06736099,116.0,197.0
823,36.07437167,54.0,92.0
824,36.08271279,60.0,102.0
825,36.10593265,71.0,121.0
826,36.15188901,292.0,496.0
827,36.24209574,50.0,85.0
828,36.26754662,64.0,109.0
829,36.32259457,80.0,136.0
830,36.32462455,307.0,522.0
831,36.37687922,85.0,144.0
832,36.38291636,75.0,128.0
833,36.43188228,66.0,112.0
834,36.56575905,70.0,119.0
835,36.58509318,77.0,131.0
836,36.60524554,151.0,257.0
837,36.60796543,82.0,139.0
838,36.62903702,94.0,160.0
839,36.69095935,78.0,133.0
840,36.6926027,73.0,124.0
841,36.78205444,79.0,134.0
842,36.86910013,65.0,110.0
843,36.8750214,129.0,219.0
844,36.91950263,81.0,138.0
845,37.16259461,47.0,80.0
846,37.2197931,90.0,153.0
847,37.24666109,81.0,138.0
848,37.27522975,201.0,342.0
849,37.34965967,75.0,128.0
850,37.38333907,79.0,134.0
851,37.42250222,65.0,110.0
852,37.55730284,61.0,104.0
853,37.63154402,79.0,134.0
854,37.69855568,91.0,155.0
855,37.71126035,87.0,148.0
856,37.75071948,105.0,178.0
857,37.77454787,191.0,325.0
858,37.79279233,84.0,143.0
859,37.8163566,62.0,105.0
860,37.90428016,74.0,126.0
861,37.93110149,38.0,65.0
862,37.93388372,55.0,94.0
863,37.94662142,149.0,253.0
864,37.95007193,69.0,117.0
865,37.9707739,79.0,134.0
866,38.05771717,67.0,114.0
867,38.08992593,581.0,988.0
