event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
491,117810,36559,19532,17612,44107,90.89168890
492,144951,16835,70029,27672,30415,90.91951967
493,83084,21985,19945,22895,18259,91.10552674
494,91628,21188,22239,15376,32825,91.17972339
495,168530,15825,82433,20045,50227,91.31078905
496,255957,42446,88141,78793,46577,91.42617096
497,272589,36165,90957,26494,118973,91.75325132
498,215564,24595,101950,34249,54770,91.78399008
499,190385,21537,89673,30614,48561,91.78440984
500,208582,91977,24102,63126,29377,91.80828136
501,55923,10337,11327,5345,28914,91.91675982
502,45119,4055,23895,8009,9160,92.11666758
503,39547,3011,16605,3158,16773,92.13962135
504,140388,29318,41621,29516,39933,92.19561991
505,80856,33152,10790,24726,12188,92.26856836
506,55372,12269,9866,27373,5864,92.57699446
507,193806,69946,22453,80718,20689,92.85647644
508,104068,11975,49069,17562,25462,92.91387129
509,79834,10198,35500,15643,18493,93.39796963
510,278056,74429,60876,56070,86681,93.44911384
511,109608,20944,20260,57886,10518,93.45996831
512,183038,60028,26883,70102,26025,94.04776860
513,204642,22339,78130,23098,81075,94.18020124
514,76871,31883,6380,32475,6133,94.41479495
515,181829,58474,22679,19315,81361,94.71297556
516,152989,71045,16991,22402,42551,94.79346303
517,309855,30807,154877,75665,48506,94.84545652
518,54392,9626,17848,11219,15699,94.94891185
519,57487,19497,9371,18368,10251,95.51949186
520,44964,3918,16950,3536,20560,95.56293862
521,101550,53995,9846,18650,19059,95.59422258
522,642767,83963,230284,255235,73285,95.80266535
523,407093,70840,124469,148220,63564,96.07330084
524,127720,15886,55158,37398,19278,96.14439188
525,39390,3968,13885,2856,18681,96.36520735
526,445483,90542,115816,166707,72418,96.40369919
527,38595,2899,17356,15269,3071,96.46736702
528,49668,17984,7678,14951,9055,96.47431890
529,47233,5965,20214,8619,12435,96.48951875
530,59096,22228,9499,12819,14550,96.55251368
531,69367,35690,7393,11633,14651,96.80047032
532,71872,26334,7259,31420,6859,97.33882334
533,153732,37729,22047,78771,15185,97.34909283
534,43146,2889,20066,3833,16358,97.40718260
535,118885,46927,17701,32499,21758,97.65977489
536,102121,16737,21897,10416,53071,97.71998696
537,261759,63304,57544,98647,42264,98.62748050
538,71090,6716,25551,32426,6397,98.78670435
539,169791,45796,34805,60290,28900,98.82342621
540,53339,6071,16711,6434,24123,98.82536387
541,29818,3332,12900,6623,6963,99.45607759
542,152272,31779,41328,51622,27543,99.48214428
543,150285,37523,27342,20933,64487,99.56865936
544,133126,9414,56648,56083,10981,99.64155195
545,119712,41695,20654,32970,24393,99.81266081
546,166471,41213,36171,28042,61045,100.08835522
547,368233,105275,74625,120029,68304,100.17010305
548,396266,181394,43555,117650,53667,100.33449101
549,536679,62610,243105,125336,105628,100.40744403
550,219898,45206,68102,48904,57686,101.21949211
551,53935,11032,14909,11321,16673,101.23271666
552,72923,28749,9183,9689,25302,101.49803542
553,92695,11080,26432,8223,46960,101.74777334
554,96682,16591,26475,13514,40102,102.43453125
555,96671,18944,21978,11968,43781,102.75614750
556,55172,18681,9017,17576,9898,103.03342765
557,68162,12835,20865,12888,21574,103.04079109
558,279115,61012,57574,35816,124713,103.33559065
559,51034,21051,5607,17828,6548,103.63906528
560,84837,37331,7063,33074,7369,103.95091032
561,179679,32322,50309,26442,70606,103.98394473
562,61553,17747,13369,13038,17399,104.05086380
563,60625,6419,29415,16843,7948,104.10735747
564,81290,14611,15979,42890,7810,104.25983758
565,148355,31609,41343,30231,45172,104.27957741
566,206099,84836,26743,64611,29909,104.34954859
567,100256,11940,45302,20387,22627,104.40988643
568,119163,51303,14328,36501,17031,104.46703322
569,55495,22654,5704,5965,21172,104.61903831
570,55880,26878,6363,12369,10270,104.72084473
571,429139,169398,44967,169818,44956,104.72508085
572,108042,27564,15371,54501,10606,104.81483280
573,107043,12951,30983,52879,10230,105.23006068
574,45127,4091,24214,7181,9641,105.27470935
575,106693,24290,16794,10604,55005,105.36188150
576,73168,15494,19398,13285,24991,105.37655314
577,40623,17785,4626,12221,5991,105.52505855
578,72799,10745,20237,7801,34016,105.59591439
579,122906,46458,11483,10387,54578,105.59943810
580,40301,3954,14744,3133,18470,105.63830116
581,47930,20326,4369,4203,19032,105.77681193
582,93131,28909,17227,30844,16151,105.89021895
583,46066,22983,4444,12864,5775,105.95599039
584,46501,5042,21984,11366,8109,106.00493608
585,162819,35090,34828,76647,16254,106.28220365
586,535714,62438,199634,59406,214236,106.76425750
587,155206,15298,63815,61060,15033,106.79005742
588,57329,29194,5126,7233,15776,106.90645707
589,38275,13470,3590,18200,3015,107.06162128
590,39040,3260,14886,3059,17835,107.08830142
591,127107,19732,36224,56026,15125,107.17359469
592,66847,16107,10074,6270,34396,107.31085953
593,149085,46382,25562,54056,23085,107.40593075
594,233548,71958,39700,85616,36274,107.40704763
