event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
503,89302,7492,48036,18862,14912,100.61933839
504,30532,3247,11852,3185,12248,100.71302446
505,103855,12350,32374,48820,10311,100.91834087
506,133849,60443,16852,31471,25083,101.03292405
507,70489,17624,14952,11414,26499,101.29498218
508,66903,7700,32111,15477,11615,101.34678855
509,115438,36722,13239,54513,10964,101.50809254
510,57251,11059,11864,6122,28206,101.60335011
511,783904,278242,112920,280000,112742,101.64086524
512,66457,17113,16334,13221,19789,101.83944245
513,50522,8789,15880,13100,12753,103.04102130
514,69439,9184,29734,15340,15181,103.15996883
515,105796,28630,23939,26270,26957,103.35148286
516,342811,112665,55191,121190,53765,103.36485975
517,99981,45184,11129,29766,13902,103.64796212
518,306141,97045,44712,42790,121594,103.72557220
519,118587,44746,13661,12704,47476,103.81752831
520,126545,11148,67445,19862,28090,103.84826916
521,173489,40029,44067,54317,35076,104.19788215
522,66165,9069,19384,7156,30556,104.29816074
523,341042,115189,60505,98438,66910,104.36592274
524,166734,18546,58788,17186,72214,104.52226101
525,81371,12495,23080,36717,9079,104.71941300
526,411181,47142,198014,80177,85848,104.94555995
527,50492,7201,16737,19443,7111,105.03395404
528,267200,27897,103701,28238,107364,105.29319756
529,57424,6021,23934,21268,6201,105.41298331
530,66481,27409,6922,24424,7726,106.12631789
531,193654,47975,44057,67563,34059,106.29279513
532,101077,35179,17176,28862,19860,106.40824514
533,51940,4145,21827,4210,21758,106.48211602
534,95769,48398,9361,13054,24956,106.49320407
535,367857,93848,63951,163125,46933,106.70382203
536,82472,8272,36905,27779,9516,107.00711985
537,49159,13300,10531,17190,8138,107.02542483
538,345111,164864,35186,48834,96227,107.07859090
539,119976,13691,53956,19034,33295,107.22099251
540,57057,15918,9463,25353,6323,107.32490849
541,70697,15550,15858,29762,9527,107.80341235
542,61527,4484,26064,4747,26232,107.95139633
543,76643,9540,35780,13461,17862,107.95682617
544,53670,22789,4139,4059,22683,108.52767774
545,177632,22454,52738,18079,84361,108.80221695
546,110644,39016,17175,37251,17202,108.81584987
547,111676,27159,20392,50118,14007,109.08087763
548,166472,72173,20846,27325,46128,109.30166688
549,172993,34489,29999,91101,17404,109.77597794
550,64904,14356,11032,6805,32711,109.81686274
551,95357,23560,21861,32661,17275,109.81801607
552,79965,7251,37673,27067,7974,110.17175422
553,181255,75434,15892,15923,74006,110.44085196
554,37111,12490,3683,2908,18030,110.52371823
555,40577,18098,3184,3281,16014,110.69362328
556,62772,6827,28930,18628,8387,110.81552094
557,456717,45586,182098,183358,45675,111.34299045
