event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
457,261861,69910,55522,50270,86159,5.92845857
458,58853,7143,26803,12079,12828,5.95350846
459,66995,6367,34892,10314,15422,5.99210004
460,129305,42889,24497,34221,27698,6.00295160
461,111500,51151,10817,12894,36638,6.01805093
462,67347,5601,36362,12718,12666,6.05045540
463,69928,25433,9979,24269,10247,6.05374369
464,179658,19648,72573,20879,66558,6.05530799
465,193350,21244,78415,23371,70320,6.07484910
466,119576,14680,42409,13522,48965,6.08377906
467,77555,29083,9009,31226,8237,6.09376826
468,102137,10861,34483,9589,47204,6.10424783
469,377874,43025,173327,57288,104234,6.11105285
470,56034,12314,16519,12499,14702,6.12223179
471,179763,21433,54708,16344,87278,6.13287440
472,360633,146388,52284,113223,48738,6.17424779
473,69064,16249,13288,30742,8785,6.17949327
474,193373,48768,34737,27129,82739,6.20490141
475,59279,25042,7830,16439,9968,6.24248580
476,47386,12569,11632,11594,11591,6.25301462
477,63472,29197,5304,23142,5829,6.26772191
478,147357,26443,49110,42070,29734,6.26819120
479,141661,60884,17832,23460,39485,6.28768491
480,80200,9344,24628,38727,7501,6.30027849
481,130049,19366,49059,22227,39397,6.30880135
482,51623,6908,15962,23058,5695,6.31196504
483,135345,22466,31865,15100,65914,6.31505845
484,84690,14037,29016,15482,26155,6.31575109
485,118852,37765,23579,30985,26523,6.32234991
486,68922,23769,7021,32011,6121,6.35884198
487,310739,30147,149113,91528,39951,6.37956675
488,240554,23247,103048,23954,90305,6.38755927
489,154322,79433,14414,21958,38517,6.39487700
490,157456,35873,38619,56281,26683,6.39786996
491,397991,154101,44658,45093,154139,6.43280738
492,62708,13054,17899,19255,12500,6.44247705
493,97379,12442,34254,10648,40035,6.44810996
494,61896,7246,28543,16630,9477,6.45174929
495,56497,13666,15088,15222,12521,6.45391168
496,172014,35789,51586,47984,36655,6.46905397
497,59629,6001,24432,23541,5655,6.48601600
498,57766,7523,17334,5953,26956,6.49970021
499,69848,7404,35159,9126,18159,6.50270034
500,142647,48990,19653,19479,54525,6.53829006
501,51856,20400,5076,21129,5251,6.54288476
502,61585,6011,31976,14315,9283,6.54651820
503,63257,8240,18921,6110,29986,6.55619632
504,426270,173624,64049,83083,105514,6.56125592
505,63877,25293,7522,22616,8446,6.56334496
506,103958,38613,14685,35652,15008,6.58763999
507,80084,6371,43155,12990,17568,6.59645903
508,73252,19651,13166,30067,10368,6.61585165
509,108914,28998,16599,11893,51424,6.62490452
510,91965,44935,10237,21171,15622,6.62815255
511,148533,55789,16499,16184,60061,6.63439764
512,70280,23418,11545,12019,23298,6.64740352
513,263066,51981,58971,35430,116684,6.67094363
514,183436,15269,76429,14828,76910,6.68614275
515,123897,16555,43653,17220,46469,6.68942990
516,140427,63978,17493,27440,31516,6.71878094
517,175327,53774,23781,20209,77563,6.71954358
518,119097,24180,21523,12449,60945,6.73170968
519,92084,16148,25756,37474,12706,6.74156568
520,130251,12415,58690,12804,46342,6.75503236
521,155858,53311,25988,48866,27693,6.78278301
