event_numbers, total_energy (keV), ch1_energy, ch2_energy, ch3_energy, ch4_energy, time_stamp (sec)
553,296430,140510,35221,54037,66662,116.16624373
554,90433,16361,17847,8833,47392,116.37769628
555,57209,6185,18986,4811,27227,116.61262993
556,63806,11621,20144,21766,10275,116.71425887
557,131937,14864,43930,60515,12628,117.27639510
558,135915,18003,59856,28878,29178,117.61664303
559,91486,35622,14027,21338,20499,117.70069194
560,77357,15590,24135,19194,18438,117.72180164
561,88348,8927,46393,18696,14332,117.74089699
562,58187,31445,5273,10043,11426,118.46879393
563,76152,17856,19589,23547,15160,119.08208698
564,287184,84120,56543,54526,91995,119.15023855
565,313866,34754,150617,49122,79373,119.47102304
566,449112,73996,145849,155406,73861,119.92158090
567,345709,123826,58796,83759,79328,119.92739341
568,137453,13727,72848,22945,27933,119.93013096
569,291220,41136,119175,51675,79234,120.19627784
570,192024,21349,96835,31575,42265,120.57355885
571,49308,13803,10615,10029,14861,120.67627591
572,85117,43859,8460,19763,13035,120.87372306
573,357705,31360,146513,146832,33000,120.91953091
574,87970,34603,12844,24495,16028,121.23326745
575,97208,17421,31141,32675,15971,121.36823392
576,124539,20496,42478,21186,40379,121.81821917
577,55476,7420,23772,9935,14349,121.90605619
578,158206,38313,28927,70927,20039,122.18763424
579,126109,12061,67419,25872,20757,122.22891237
580,110381,10325,56557,14678,28821,122.29583389
581,64116,20473,12520,15948,15175,122.73553816
582,439117,55803,184955,66123,132236,122.82706248
583,319335,48977,83604,35815,150939,122.93674430
584,78276,7903,31522,7685,31166,123.16806394
585,107336,45909,9086,42862,9479,123.37812074
586,61013,23143,7251,6838,23781,123.42076878
587,166440,31769,31494,86486,16691,123.47328487
588,141418,29262,23992,72937,15227,123.54173363
589,215672,21814,87034,22362,84462,123.56766590
590,77227,27204,13379,15746,20898,123.57845702
591,58136,7818,20755,22508,7055,124.21314109
592,49671,8161,11313,24903,5294,124.73943106
593,378821,35014,154645,36409,152753,125.02207940
